Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
10.06404/VA,SALVADOR FERNANDEZ MARTIN,Valladolid/PALAZUELO DE VEDIJA,"MM, MP",,,
10.06442/BU,PRISCIANO MARTIN MIRAVALLES,Burgos/ARANDA DE DUERO,PP,,MP,
10.06443/BU,PILAR GOMEZ GOMEZ,Burgos/BRIVIESCA,PP,,MP,
10.06444/LE,"CASTA NOBLE, S.L",León/RIEGO DE LA VEGA,"RW, PP",,MP,
10.06493/VA,RANURE 2014 S.L.,Valladolid/VALLADOLID,"MM, MP, PP",,MP,
10.06500/SO,"CIA MATASO MATADERO CASTILLA LEON, S. L.",Soria/SORIA,"SH, CP","P, B, C, O, S",,
10.06556/SA,"CHACA CAMPILLO, S. L.",Salamanca/CAMPILLO DE SALVATIERRA,CP,,,
10.06557/SA,"EMBUTIDOS JAMONES SIERRA DE BEJAR, S. L.",Salamanca/BEJAR,"RW, PP",,MP,
10.06567/SA,"BERNARDINO PEREZ VALLE, S.L.",Salamanca/GUIJUELO,"CS, PP",,MP,
10.06656/ZA,"CARNICAS HERMANOS MIGUEZ SANTOS, S.L.",Zamora/MOMBUEY,PP,,MP,
10.06657/ZA,"INDUSTRIAS CARNICAS ELE, S. L.",Zamora/ROALES,"MM, MP, PP",,MP,
10.06658/VA,"EMBUTIDOS MARUJA, S.L.",Valladolid/CIGALES,PP,,MP,
10.06689/SA,"MIGUEL MARTIN GOMEZ, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.06692/SA,"PEPIÑO, S. L.",Salamanca/VITIGUDINO,"CP, PP",,MP,
10.06723/AV,JAVIER SANCHEZ DELGADO,Ávila/BARCO DE AVILA (EL),"MM, MP, PP",,MP,
10.06771/SA,"JOSE LUIS ALONSO BENITO, S. L.",Salamanca/SANTIBAÑEZ DE BEJAR,"CS, PP",,MP,
10.06774/SG,CARNICAS CEFERINO S.A.,Segovia/LASTRILLA (LA),"SH, CP","P, C, O",,
10.06789/SA,"MANUEL GUILLEN, S. A.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.06832/SA,"JAMONES DURAN SANCHEZ, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.06869/P,SOCIEDAD COOPERATIVA CARNICA DE OSORNO,Palencia/OSORNO,SH,"P, B, C, O",,
10.06890/SO,JOSE LUIS MARTINEZ AYLAGAS,Soria/BURGO DE OSMA (EL),"MM, MP, PP",,MP,
10.06961/SG,AYUNTAMIENTO DE CANTALEJO,Segovia/CANTALEJO,SH,"B, C, O",,
10.06962/SA,"JUAN MANUEL HERNANDEZ, S. A.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.06963/LE,"SUAREZ ARTESANIA CARNICA, S.L.",León/NAVATEJERA,"MM, MP, PP",,MP,
10.06981/LE,"EMBUTIDOS CARRACEDO LLAMAS, S. L.",León/OTERUELO DE LA VALDONCINA,"CS, SH, CP","B, S",,
10.06990/SG,"EMBUTIDOS Y JAMONES ANTONIO, S. L.",Segovia/CUELLAR,PP,,MP,
10.07022/P,"PARAMO SAN JOSE, S. L.",Palencia/AUTILLA DEL PINO,PP,,MP,
10.07067/LE,"EMBUTIDOS EL CASTRO, S. L.",León/BODAS (LAS),"MM, MP, PP",,MP,
10.07069/SA,"MANUEL CASTRO BULLON, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.07083/SA,CORONGRASA S.L.,Salamanca/GUIJUELO,"CP, PP",,MP,
10.07121/BU,"EMBUTIDOS BURGOS, S. C.",Burgos/BURGOS,PP,,MP,
10.07143/SG,"LLORENTE PARDO, S. L.",Segovia/SEGOVIA,CP,,,
10.07148/VA,"EMBUTIDOS DE CARPIO, S. L.",Valladolid/CARPIO,"CS, SH, CP, PP",P,MP,
10.07218/ZA,"EMBUTIDOS BLANCO SANTIAGO, S. L.",Zamora/SANTA CROYA DE TERA,PP,,MP,
10.07239/SA,"ASOCARSA, S. A.",Salamanca/SALAMANCA,"CS, SH, CP, MM, MP","P, B, C, O, S",,
10.07270/SA,"BERNARDO HERNANDEZ, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.07271/SA,"IBER ARRIBES, S.L.",Salamanca/VITIGUDINO,PP,,MP,
10.07295/SG,NARCISO POSTIGO E HIJOS S. L.,Segovia/HONTORIA,PP,,MP,
10.07303/BU,"BERNARDO CUEVAS E HIJOS, S. L.",Burgos/ARANDA DE DUERO,"CS, CP, MM, MP, PP",,MP,
10.07304/SA,"HELMANTICA TERRA, S.L.",Salamanca/GUIJUELO,"MM, MP, PP",,MP,
10.07305/BU,"MATADERO FRIGORIFICO R.GARCIA RIBERA DEL DUERO, S. L.",Burgos/CUEVA DE ROA (LA),"SH, CP","C, O",,
10.07362/SG,JUAN LLORENTE S.L.,Segovia/CARBONERO EL MAYOR,PP,,MP,
10.07406/VA,COMERCIAL AVICOLA CABALLO BLANCO S.L.,Valladolid/VILLALON DE CAMPOS,"CS, RW, CP",,,
10.07408/LE,JOSE MANUEL GONZALEZ ALCOBA,León/CIMANES DEL TEJAR,PP,,MP,
10.07431/SO,C. B. EMBUTIDOS DE PABLO,Soria/COLLADO (EL),PP,,MP,
10.07439/ZA,FELIPE REBOLLO CALABAZA,Zamora/FUENTESAUCO,"CS, SH, CP","P, B",,
10.07457/SA,"FRANCISCO GUTIERREZ NIETO, S. L.",Salamanca/SANTIBAÑEZ DE BEJAR,PP,,MP,
10.07459/SA,JAMONES Y EMBUTIDOS ANTONIO MARTIN E HIJOS S.L.,Salamanca/NAVA DE BEJAR,PP,,MP,
10.07461/SA,"CHACINAS DE LA SIERRA DE SALAMANCA, S.A.",Salamanca/SAN ESTEBAN DE LA SIERRA,PP,,MP,
10.07504/BU,EMBUTIDOS CARDEÑA S.L.U.,Burgos/VILLANUEVA DE ARGAÑO,PP,,MP,
10.07531/SG,"MARTIN CUESTA, S. A.",Segovia/GOMEZSERRACIN,"CP, PP",,MP,
10.07555/SA,"REDONDO IGLESIAS, S.A.U.",Salamanca/CANDELARIO,"CS, RW, PP",,MP,
10.07576/SA,"MARTIN COSME, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.07577/SG,HOLGUERAS FARIÑA S.A.L.,Segovia/CAMPO DE SAN PEDRO,PP,,MP,
10.07630/SO,SAMPEDRANO S.A.,Soria/YANGUAS,PP,,MP,
10.07644/P,"SELECTOS DE CASTILLA, S. A.",Palencia/VILLAMARTIN DE CAMPOS,"SH, CP, PP",A,MP,
10.07650/SA,"IBERICOS JOSE PUERTO, S.L.U.",Salamanca/CASTELLANOS DE MORISCOS,"CS, RW, PP",,MP,
10.07654/LE,CARNICAS VILLANUEVA S.L.,León/VILLANUEVA DE CARRIZO,"RW, PP",,MP,
10.07656/SA,"FAMILIA LOPEZ PUERTO, S.A.",Salamanca/CASTELLANOS DE MORISCOS,"CS, RW, PP",,MP,
10.07672/AV,"RAMON CARO, S. L.",Ávila/PAJARES DE ADAJA,"MM, MP, PP",,MP,
10.07683/LE,"EMBUTIDOS FERJU, S.L.",León/POBLADURA DE PELAYO GARCIA,PP,,MP,
10.07685/SA,"PERNISAL, S.L.",Salamanca/GUIJUELO,"CS, RW",,MP,
10.07692/VA,ENRIQUE VILLARROEL S.A.,Valladolid/VALLADOLID,"CS, RW",,ST,
10.07694/SG,"VALENTINA GOMEZ E HIJOS, S.L.",Segovia/CANTIMPALOS,PP,,MP,
10.07764/SA,SABORES DE GUIJUELO S.L.,Salamanca/ALDEAVIEJA DE TORMES,"RW, PP",,MP,
10.07786/P,"INDUSTRIAS CARNICAS SANTA MARINA, S. L.",Palencia/PALENCIA,"CS, CP, MM, MP, PP",,MP,
10.07801/SA,"CARNICAS IBERICAS MOZARBEZ, S.L.",Salamanca/MOZARBEZ,"RW, PP",,MP,
10.07816/BU,AUGUSTO RODRIGO PEREZ,Burgos/VILLALBILLA DE BURGOS,PP,,MP,
10.07817/SO,FRANCISCO ORTEGA JIMENEZ S.L.,Soria/TERA,"MM, MP, PP",,MP,
10.07818/ZA,"EMBUTIDOS ZAPATERO RAMOS, S.L.",Zamora/SAN PEDRO DE LA VIÑA,"CP, PP",,MP,
10.07839/LE,C. B. MORCILLAS VILLAMOROS,León/VILLAMOROS DE LAS REGUERAS,PP,,MP,
10.07849/SO,PILAR ESCOBAR VALDES,Soria/ALDEHUELA DEL RINCON,PP,,MP,
10.07850/SA,"JAMONES Y EMBUTIDOS BULLON, S.L.",Salamanca/GUIJUELO,PP,,MP,
10.07885/SA,"EMBUTIDOS Y JAMONES ALTA SIERRA, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.07890/ZA,"MATELLAN HERMANOS, S. L.",Zamora/RABANALES,"CP, PP",,MP,
10.07902/SA,"CARNICAS SANTIAGO GARCIA, S. L.",Salamanca/LEDRADA,PP,,MP,
10.07903/SG,C. B. HERMANOS ALVARO GOMEZ,Segovia/NAVAFRIA,"CP, PP",,MP,
10.07904/SO,"EMBUTIDOS NUMANCIA, S. A.",Soria/SORIA,PP,,MP,
10.07972/SA,CARNICAS IBERICAS MOZARBEZ S.L.,Salamanca/MOZARBEZ,"CS, CP, PP",,MP,
10.08002/SO,"CANARD, S. A.",Soria/ABEJAR,"SH, CP, PP",A,MP,
10.08006/SA,"EL COTO RAMOS, S. A.",Salamanca/GUIJUELO,"SH, CP, PP",P,MP,ABP
10.08024/SA,EMBUTIDOS LA ARMUÑESA S.L.,Salamanca/VELLES (LA),"CS, RW, MM, MP, PP",,MP,
10.08035/SG,"EMBUTIDOS Y JAMONES LOS JOAQUINES, S. A.",Segovia/ESCOBAR DE POLENDOS,PP,,MP,
10.08041/LE,"INDUSTRIAS CARNICAS HECMAR, S. L.",León/MOLINASECA,"CP, MM, MP, PP",,MP,
10.08070/SG,"EMBUTIDOS Y JAMONES SAN IGNACIO MARTINEZ, S. L.",Segovia/NAVALILLA,"CP, PP",,MP,
10.08082/SA,"EMBUTIDOS Y JAMONES EL PERNIL, S. L.",Salamanca/CASTELLANOS DE MORISCOS,PP,,MP,
10.08094/SO,SOCIEDAD COOPERATIVA DE CARNICEROS DE PINARES DE SORIA,Soria/VINUESA,SH,"P, B, C, O",,
10.08099/LE,"EMBUTIDOS VEGARADA, S. A.",León/LUGUEROS,"MM, MP, PP",,MP,
10.08101/SG,ASOCIACION COMARCAL DE EMPRESARIOS S.A.,Segovia/BOCEGUILLAS,"CP, MM, MP, PP",,MP,
10.08104/SA,"IBERICOS TORREALBA, S.L.",Salamanca/ALBA DE YELTES,"CP, MM, MP, PP",,MP,
10.08128/LE,"LA MONTAÑA DE BABIA, S. L.",León/CABRILLANES,PP,,MP,
10.08129/SG,"LA MARI ANTONIA DE VILLACASTIN, S. L.",Segovia/VILLACASTIN,PP,,MP,
10.08142/SG,"CARNICAS AQUILINO, S. A.",Segovia/ZAMARRAMALA,"CP, MM, MP, PP",,MP,
10.08200/SA,PRODUCTOS CARNICOS CRIANTO S.L.,Salamanca/SALAMANCA,"CS, WM, CP, MM, MP, PP",,MP,
10.08209/SA,"CARNES Y EMBUTIDOS ISABELO, S. L.",Salamanca/LEDRADA,PP,,MP,
10.08210/ZA,"DIEGO BOYA, S. L.",Zamora/FERRERAS DE ABAJO,PP,,MP,
10.08228/AV,"MALBUR, S. A.",Ávila/BURGOHONDO,PP,,MP,
10.08289/SA,"HERMANOS RODRIGUEZ RAMOS, S.L.",Salamanca/CAMPILLO DE SALVATIERRA,PP,,MP,
10.08295/AV,"EMBUTIDOS DEGANO, S.L.",Ávila/SAN ESTEBAN DEL VALLE,PP,,MP,
10.08308/P,"INDUSTRIAS CARNICAS PEÑAFRIA, S. L.",Palencia/PALENCIA,PP,,MP,
10.08315/SG,"DAMIAN MUÑOZ E HIJOS, S. L.",Segovia/VALLELADO,RW,,MP,
10.08323/BU,"EMBUTIDOS LA DEHESILLA, S. L.",Burgos/GUMIEL DE MERCADO,"CS, MM, MP, PP",,MP,
10.08343/SA,"CARNICAS ROSAN, S. A. L.",Salamanca/MAYA (LA),"MM, MP, PP",,MP,
10.08345/LE,EMBUTIDOS SANTA CRUZ DE MONTES S.A.,León/SAN ROMAN DE BEMBIBRE,"CP, PP",,MP,
10.08354/SG,"MARIANO PASCUAL, S. A.",Segovia/TABANERA LA LUENGA,"RW, PP",,MP,
10.08376/ZA,"JUAN JOSE LEDESMA, S. A.",Zamora/ZAMORA,"SH, CP","P, B, O",,
10.08378/SA,COMPLEJO AGROALIMENTARIO BEJAR S.L.,Salamanca/BEJAR,"CS, SH, CP","P, B, C, O",,
10.08499/LE,JAMONES ESCUREDO S.L.,León/TORAL DE LOS VADOS,"RW, PP",,MP,
10.08555/SO,PRODUCTOS CARNICOS LLORENTE S.A.,Soria/SORIA,"MM, MP, PP",,MP,
10.08560/SA,"SEBASTIAN CREGO, S.L.",Salamanca/GUIJUELO,"CS, CP, PP",,MP,
10.08580/LE,"EMBUTIDOS ARAU, S. A.",León/SAN MIGUEL DEL CAMINO,PP,,MP,
10.08618/SG,"CARNES NATURALES SEGOVIANAS, S. L.",Segovia/CARBONERO EL MAYOR,"CS, SH, CP","P, C, O",,
10.08643/SA,"HIJOS DE ATILANO GONZALEZ, S. L.",Salamanca/LEDRADA,PP,,MP,
10.08707/VA,"RESTAURANTE MANNIX, C.B.",Valladolid/CAMPASPERO,"SH, PP","C, O",ST,
10.08713/VA,SOCIEDAD COOPERATIVA DE SERVICIOS CARNICOS VILLA DEL ALON,Valladolid/VILLALON DE CAMPOS,SH,"P, B, C, O",,
10.08728/P,S. A. T. Nº 9182 SANTULLAN,Palencia/BARRUELO DE SANTULLAN,"MM, MP, PP",,MP,
10.08780/SA,"HIJOS DE SALVADOR MARTIN, S. L.",Salamanca/CAMPILLO DE SALVATIERRA,"CP, PP",,MP,
10.08847/SA,"GRASAS GUIJUELO, S. A.",Salamanca/GUIJUELO,PP,,,
10.08848/SA,"REFINERIA DE MANTECAS, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.08895/AV,"GARCIA PEREZ, AZUCENA LIDIA",Ávila/NEILA DE SAN MIGUEL,PP,,MP,
10.08896/AV,"CARNICAS REDONDO SOTILLO, S.L.",Ávila/SOTILLO DE LA ADRADA,"MM, MP, PP",,MP,
10.08897/LE,VICTOR ENRIQUEZ ARIAS,León/RIOSEQUINO DE TORIO,PP,,MP,
10.08899/SA,"JAMONES ALJOMAR, S. A.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.08913/SA,"JOVENSA, S. L.",Salamanca/CAMPILLO DE SALVATIERRA,"CP, PP",,MP,
10.08914/SA,"YUSTE Y NAVARRO, S. L.",Salamanca/SANTOS (LOS),"CP, PP",,MP,
10.08915/SA,"ELABORACION DE PRODUCTOS IBERICOS, S. A. L.",Salamanca/FUENTES DE BEJAR,"CP, PP",,MP,
10.08927/SA,"MARCIAL CASTRO, S. L.U.",Salamanca/GUIJUELO,"CS, RW, PP",,MP,
10.08928/LE,"CARNICAS MISERIAS, S. L.",León/VALPORQUERO DE TORIO,PP,,MP,
10.08929/VA,CARNICAS TORRES-LOBO S.L.,Valladolid/VALLADOLID,"CS, CP",,,
10.08945/SA,CIEN POR CIEN PATA NEGRA S.L.U.,Salamanca/TALA (LA),"RW, PP",,MP,
10.08957/SA,JAMONES ANDRES BECERRO E HIJOS S.L.,Salamanca/ALBERCA (LA),"CS, RW, PP",,MP,
10.09185/SO,"EMBUTIDOS MOLINA VILLACIERVOS, S. A.",Soria/VILLACIERVOS,"MM, MP, PP",,MP,
10.09291/VA,"RIVERA FERNANDEZ, JAVIER 001128331J, S. L. N. E.",Valladolid/MELGAR DE ABAJO,"RW, PP",,MP,
10.09292/LE,"CECINAS PABLO, S. A.",León/ASTORGA,"CS, CP, MM, MP, PP",,MP,
10.09344/BU,MORCILLAS LA RIBERA S.L.,Burgos/SOTILLO DE LA RIBERA,"MM, MP, PP",,MP,
10.09369/LE,FABRICA EMBUTIDOS Y JAMONES EZEQUIEL.S.L,León/VILLAMANIN DE LA TERCIA,"CS, CP, MM, MP, PP",,MP,
10.09432/LE,SALAZONES Y EMBUTIDOS MUÑOZ S.L.,León/VALDERAS,"CP, PP",,MP,
10.09433/LE,EMBUTIDOS J. FERNANDEZ S. L.,León/VALDERAS,"CP, MM, MP, PP",,MP,
10.09440/SO,"DISTRIBUCIONES DISGAR SORIA, S.L.",Soria/SORIA,CP,,,
10.09442/SA,SALAZONES CARNICAS HERME S. L.,Salamanca/GUIJUELO,PP,,MP,
10.09444/SA,"CARNICAS ENTRESIERRAS, S. L.",Salamanca/SANTIBAÑEZ DE BEJAR,PP,,MP,
10.09481/SA,"MELQUIADES RODRIGUEZ, S.A.",Salamanca/GUIJUELO,PP,,MP,
10.09552/SG,"HERMANOS VALVERDE, C.B.",Segovia/LASTRILLA (LA),"CS, CP, MM, MP",,,
10.09565/LE,"MAFRILE, S. L.",León/VILLAMOROS DE LAS REGUERAS,"CS, SH, CP","C, O",,
10.09627/SG,"OLIVARES DE BLAS, S. L.",Segovia/AYLLON,"SH, CP","C, O",,
10.09633/VA,GEMMA PAREDES GOMEZ,Valladolid/VILLALON DE CAMPOS,"SH, PP","C, O",ST,
10.09639/SA,JERONIMO RODRIGUEZ MATEOS,Salamanca/VALDELACASA,PP,,MP,
10.09643/AV,"CARNES PEREZ MORENO, S. L.",Ávila/AVILA,"CS, SH, CP","P, C, O",,
10.09645/SO,JOSE ANTONIO DELGADO LAGUNAS,Soria/BURGO DE OSMA (EL),"RW, CP, GHE","wU, wG",MP,
10.09647/AV,MATADERO H.G. S.L.,Ávila/PASCUALGRANDE,"RW, SH, PP","P, B, C, O",ST,
10.09696/ZA,"EMBUTIDOS Y JAMONES LEMA, S. L.",Zamora/SANTIBAÑEZ DE VIDRIALES,"RW, CP, PP",,MP,
10.09717/SA,"CARNICAS DON RAMON, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.09774/SG,"CARNICAS LAS HOCES, S. L.",Segovia/SEPULVEDA,"SH, CP","P, fG, B, C, O",,
10.09791/SG,"EMBUTIDOS HNOS. GARCIA SAN JUAN, C.B.",Segovia/VILLAREJO,"CP, PP",,MP,
10.09844/VA,"GONZALEZ OLIVARES, S.L.",Valladolid/TORDESILLAS,"RW, CP, MM, MP, PP",,MP,
10.09869/SA,"IBISMA, S. L.",Salamanca/POLIGONO INDUSTRIAL LOS VILLARES,"RW, PP",,MP,
10.09895/VA,"AVICOLA SASTRE, S. A.",Valladolid/VALLADOLID,CS,,,
10.09911/VA,"CARNICAS TEBI, S. L.",Valladolid/NUEVA VILLA DE LAS TORRES,"CS, RW, SH, PP","P, C, O",ST,
10.09917/SG,"CARNICAS Y EMBUTIDOS TABANERA, S. A.",Segovia/BERNARDOS,PP,,MP,
10.09918/SG,"COMERCIAL PECUARIA SEGOVIANA, S. L.",Segovia/COCA,"MM, MP, PP",,MP,
10.09937/SA,GANADEROS SALMANTINOS DE PORCINO IBERICO SOCIEDAD COOPERATIV,Salamanca/FRESNO ALHANDIGA,"CP, MM, MP, PP",,MP,
10.09976/SA,"CARNICAS HERNANDEZ GUTIERREZ, S.L.",Salamanca/PEÑARANDA DE BRACAMONTE,"MM, MP, PP",,MP,
10.09982/LE,EMBUTIDOS EL CASQUERO S.L.,León/VILLABLINO,PP,,MP,
10.10033/BU,"DEMANDA VACUNO, S.L.",Burgos/BURGOS,"CS, CP, MM, MP, PP",,MP,
10.10062/SA,"ILANJA, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.10077/LE,"CARNICAS TAVITO, S. L.",León/MATUECA DE TORIO,"CS, PP",,MP,
10.10139/SG,"LA VENTA TABANERA, S.L.",Segovia/TABANERA LA LUENGA,"CP, PP",,MP,
10.10141/LE,VICENTE-MANUEL CASTAÑON TASCON,León/TROBAJO DEL CAMINO,RW,,,
10.10203/VA,CARNICAS PEROTE S.L.,Valladolid/PIÑEL DE ABAJO,CS,,,
10.10207/LE,"DISMA MEDULAS, S. L.",León/PONFERRADA,RW,,MP,
10.10298/SG,"EMBUTIDOS POSTIGO, S. A.",Segovia/CANTIMPALOS,"CS, RW, SH, CP, PP",P,MP,
10.10375/LE,"LUFAG, S. L.",León/VALDELAFUENTE,CP,,,
10.10396/SA,PRODUCTOS CARNICOS ENCINASOLA. S. A. L.,Salamanca/GUIJUELO,"CP, PP",,MP,
10.10397/LE,"JOSE LUIS ALONSO VEGA, S. L.",León/SAN ANDRES DEL RABANEDO,CS,,,
10.10404/VA,SDAD. COOPERATIVA MATADERO COMARCAL DE PEÑAFIEL,Valladolid/PEÑAFIEL,"SH, PP","P, B, C, O",ST,
10.10418/P,"EMBUTIDOS VIRGEN DEL BREZO, S. L.",Palencia/SANTIBAÑEZ DE LA PEÑA,"MM, MP",,,
10.10523/SG,"TOMAS LOPEZ GARRIDO, S. A.",Segovia/CANTIMPALOS,"CP, MM, MP, PP",,MP,
10.10566/VA,"COMERCIAL MANZANARES VILLALON, S.A.",Valladolid/VILLALON DE CAMPOS,CP,,,
10.10593/SG,"EMBUTIDOS Y JAMONES LOS JOAQUINES, S.A.",Segovia/CANTIMPALOS,PP,,MP,
10.10636/SG,"EL COCHINILLO SEGOVIANO, S.L.",Segovia/BOCEGUILLAS,"CS, RW, SH, CP",P,,
10.10674/SG,"LA BODEGA DE BERNUY, S. L.",Segovia/BERNUY DE PORREROS,PP,,MP,
10.10675/VA,"MIGUEL VERGARA, S. L.",Valladolid/SANTOVENIA DE PISUERGA,"CS, CP",,,
10.10708/SA,"HIJOS DE LUIS RAMOS, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.10737/BU,"CARNICAS ARRANZ, S. A.",Burgos/BURGOS,"CS, CP",,,
10.10769/SG,DISTRALICON S. L.,Segovia/HONTORIA,CS,,,
10.10858/BU,MARIA MERCEDES GIL LUENGO,Burgos/CASTROJERIZ,PP,,MP,
10.10860/SA,"CARNICAS SANTI, S. L.",Salamanca/NAVA DE BEJAR,PP,,MP,
10.10876/VA,"EMBUTIDOS HERMANOS ACEBES, S.L.",Valladolid/CAMPASPERO,"MM, MP, PP",,MP,
10.10894/AV,JUAN CARLOS GONZALEZ LOPEZ,Ávila/PASCUALGRANDE,"CP, MM, MP, PP",,MP,
10.10900/LE,"LORPY, S. L.",León/VALVERDE DE LA VIRGEN,"CP, MM, MP, PP",,"BL, MP",
10.10920/VA,"CARNICAS LA FLECHA, S.L.",Valladolid/ARROYO DE LA ENCOMIENDA,"CS, CP, MM, MP, PP",,MP,
10.10962/SA,"JEMAR EMBUTIDOS Y JAMONES, C.B.",Salamanca/SERRADILLA DEL LLANO,PP,,MP,
10.11014/SA,"CARNICAS SOCARRAO, S.A.",Salamanca/GUIJUELO,"RW, PP",,MP,
10.11045/SG,"COMPRA VENTA DE COCHINILLOS HERMANOS MARIA MORENO, S. L.",Segovia/ABADES,"CS, CP",,,
10.11052/BU,"EMBUTIDOS DE CARDEÑA, S.L.",Burgos/CARDEÑADIJO,PP,,MP,
10.11063/LE,MIGUEL ANGEL PRIETO GABELA,León/COLADILLA,PP,,MP,
10.11085/BU,"EMBUTIDOS ARTESANOS RIOSERAS, S.L.",Burgos/RIOSERAS,"MM, MP, PP",,MP,
10.11139/SA,"IBERICOS VILLABECO, S.L.",Salamanca/VILLASECO DE LOS GAMITOS,PP,,MP,
10.11169/LE,"INDUSTRIAS CARNICAS PRIETO LOPEZ, S. L.",León/CUETO,"CP, MM, MP, PP",,MP,
10.11288/SO,"INDUSTRIAS CARNICAS VILLAR, S. A.",Soria/RABANOS (LOS),"CS, MM, MP, PP",,MP,
10.11477/SA,"CELSO BLAZQUEZ, S. L.",Salamanca/ALARAZ,"CS, SH, CP, PP",P,MP,
10.11526/VA,"CARNICAS LORENZO GARCIA, S.L.",Valladolid/ZARATAN,"CS, CP",,,
10.11621/BU,FELIX SAIZ GARCIA,Burgos/VILLALMANZO,PP,,ST,
10.11622/BU,JORGE MOLINOS DEL VAL,Burgos/MILAGROS,PP,,ST,
10.11661/BU,SANTIAGO ANGULO CRESP0,Burgos/VALLEJO,PP,,MP,
10.11724/SG,"HIJOS DE FLORENCIO SANCHO, S. L.",Segovia/CARBONERO EL MAYOR,PP,,MP,
10.11725/SG,"CARNICAS PEDRO GOMEZ, S.L.",Segovia/HONTORIA,"CS, CP",,,
10.11726/SA,"CARNICAS CAMBA DOS, S. L.",Salamanca/SALAMANCA,"CS, WM, CP, MM, MP, PP",,MP,
10.11778/SA,"NIBILIUM FORENSISC, S.L.",Salamanca/CANTAGALLO,"RW, PP",,MP,
10.11785/VA,"ABASTOS CASTELLANOS, S.L.",Valladolid/SANTOVENIA DE PISUERGA,"CS, CP, MM, MP",,,
10.11786/SA,"FABRICA DE CARNICAS LA ENCINA, S. L.",Salamanca/ENCINAS DE ARRIBA,"CP, PP",,MP,
10.11835/SA,"ARTURO SANCHEZ E HIJOS, S. L.",Salamanca/GUIJUELO,"CS, RW, MM, MP, PP",,MP,
10.11871/ZA,"INCARLASA, S. L.",Zamora/CASTELLANOS,PP,,MP,
10.11882/ZA,"A RIBEIRA VITAL, S. L.",Zamora/CALZADA DE TERA,CP,,,
10.11924/SG,"MARIANO OLMOS E HIJOS, S. L.",Segovia/BERNUY DE PORREROS,"CP, PP",,MP,
10.11971/VA,"IBERIAN STAR FOODS, S.L.",Valladolid/VALLADOLID,"MM, MP, PP",,MP,
10.11972/SA,"SALAMANCA IBERICA 2015, S.L.",Salamanca/GUIJUELO,"CS, PP",,MP,
10.12083/LE,"LA MATANZA EMBUTIDOS ARTESANOS LEONESES, S. L.",León/CISTIERNA,PP,,MP,
10.12085/AV,"CARNICAS TEJEDOR, S.L.",Ávila/AREVALO,"CS, CP",,,
10.12089/SG,VICENTE DE LUCAS FUENTETAJA,Segovia/SEGOVIA,"SH, CP","P, fG, B, C, O, S",,
10.12102/AV,"CARNES DE TORNADIZOS, S. A.",Ávila/TORNADIZOS DE AVILA,CS,,,
10.12160/SA,SOCIEDAD COOPERATIVA CARNICAS RIO,Salamanca/SIETEIGLESIAS DE TORMES,"CS, CP",,,
10.12197/SG,RICARDO HERRERO ALBEROLA,Segovia/LASTRILLA (LA),"CS, CP",,,
10.12279/LE,C. B. CARNICAS CASTRO CANEDO,León/OTERUELO DE LA VALDONCINA,CP,,,
10.12285/SG,MARIA BEGOÑA MENDOZA LOPEZ,Segovia/CANTIMPALOS,PP,,MP,
10.12287/SO,CARNICAS AREVALO SL,Soria/SORIA,CS,,,
10.12289/LE,"CARNICAS FUERTES MARTINEZ, S. L.",León/SAN JUSTO DE LA VEGA,"CS, CP",,,
10.12362/P,DAVID RAMOS TRUCHERO,Palencia/VILLACIDALER,"MM, MP, PP",,MP,
10.12369/SA,"MATADEROS SALAMANCA, S. L.",Salamanca/MOZARBEZ,"CS, SH, CP",P,,
10.12370/SA,"JAMONES Y EMBUTIDOS HPM, S. L.",Salamanca/LEDRADA,PP,,MP,
10.12432/SA,"CARNICAS SANCHEZ MONTERO, S. L.",Salamanca/CIUDAD RODRIGO,"CP, PP",,MP,
10.12498/LE,"EMBUTIDOS ARTESANOS DE LACIANA, S.L.",León/CABOALLES DE ABAJO,"CP, MM, MP, PP",,MP,
10.12567/SA,"HERMANOS MANJON, S. L.",Salamanca/VILLORIA,PP,,MP,
10.12615/SA,"IPETIS, S. L.",Salamanca/SALAMANCA,"CS, WM",,,
10.12621/SA,"SALAMANCA IBERICA 2015, S.L.",Salamanca/GUIJUELO,"RW, PP",,MP,
10.12668/SG,EMILIA NIETO SANCHEZ,Segovia/COBOS DE SEGOVIA,PP,,MP,
10.12677/SA,"INDUSTRIAS CARNICAS PEREZ MALMIERCA, S. L.",Salamanca/CIUDAD RODRIGO,"CP, PP",,MP,
